QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.apache.kafka.common.errors.CoordinatorNotAvailableException	CoordinatorNotAvailableException	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.CorruptRecordException	CorruptRecordException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DelegationTokenAuthorizationException	DelegationTokenAuthorizationException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DelegationTokenDisabledException	DelegationTokenDisabledException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DelegationTokenExpiredException	DelegationTokenExpiredException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DelegationTokenNotFoundException	DelegationTokenNotFoundException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DelegationTokenOwnerMismatchException	DelegationTokenOwnerMismatchException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DisconnectException	DisconnectException	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DuplicateBrokerRegistrationException	DuplicateBrokerRegistrationException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DuplicateResourceException	DuplicateResourceException	low	low	low	low	0	0	0	0	0	0	15	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.DuplicateSequenceException	DuplicateSequenceException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ElectionNotNeededException	ElectionNotNeededException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.EligibleLeadersNotAvailableException	EligibleLeadersNotAvailableException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.FeatureUpdateFailedException	FeatureUpdateFailedException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.FencedInstanceIdException	FencedInstanceIdException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.FencedLeaderEpochException	FencedLeaderEpochException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.FencedMemberEpochException	FencedMemberEpochException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.FetchSessionIdNotFoundException	FetchSessionIdNotFoundException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.FetchSessionTopicIdException	FetchSessionTopicIdException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.GroupAuthorizationException	GroupAuthorizationException	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.GroupIdNotFoundException	GroupIdNotFoundException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.GroupMaxSizeReachedException	GroupMaxSizeReachedException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.GroupNotEmptyException	GroupNotEmptyException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.GroupSubscribedToTopicException	GroupSubscribedToTopicException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.IllegalGenerationException	IllegalGenerationException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.IllegalSaslStateException	IllegalSaslStateException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InconsistentClusterIdException	InconsistentClusterIdException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InconsistentGroupProtocolException	InconsistentGroupProtocolException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InconsistentTopicIdException	InconsistentTopicIdException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InconsistentVoterSetException	InconsistentVoterSetException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.IneligibleReplicaException	IneligibleReplicaException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InterruptException	InterruptException	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidCommitOffsetSizeException	InvalidCommitOffsetSizeException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidConfigurationException	InvalidConfigurationException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidFetchSessionEpochException	InvalidFetchSessionEpochException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidFetchSizeException	InvalidFetchSizeException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidGroupIdException	InvalidGroupIdException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidMetadataException	InvalidMetadataException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidOffsetException	InvalidOffsetException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidPartitionsException	InvalidPartitionsException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidPidMappingException	InvalidPidMappingException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidPrincipalTypeException	InvalidPrincipalTypeException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidProducerEpochException	InvalidProducerEpochException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidReplicaAssignmentException	InvalidReplicaAssignmentException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidReplicationFactorException	InvalidReplicationFactorException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidRequestException	InvalidRequestException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidRequiredAcksException	InvalidRequiredAcksException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidSessionTimeoutException	InvalidSessionTimeoutException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidTimestampException	InvalidTimestampException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidTopicException	InvalidTopicException	low	low	low	low	0	0	0	0	0	0	23	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidTxnStateException	InvalidTxnStateException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidTxnTimeoutException	InvalidTxnTimeoutException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.InvalidUpdateVersionException	InvalidUpdateVersionException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.KafkaStorageException	KafkaStorageException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.LeaderNotAvailableException	LeaderNotAvailableException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ListenerNotFoundException	ListenerNotFoundException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.LogDirNotFoundException	LogDirNotFoundException	low	low	low	low	0	0	0	0	0	0	8	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.MemberIdRequiredException	MemberIdRequiredException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NetworkException	NetworkException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NewLeaderElectedException	NewLeaderElectedException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NoReassignmentInProgressException	NoReassignmentInProgressException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NotControllerException	NotControllerException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NotCoordinatorException	NotCoordinatorException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NotEnoughReplicasAfterAppendException	NotEnoughReplicasAfterAppendException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NotEnoughReplicasException	NotEnoughReplicasException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NotLeaderForPartitionException	NotLeaderForPartitionException	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.NotLeaderOrFollowerException	NotLeaderOrFollowerException	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.OffsetMetadataTooLarge	OffsetMetadataTooLarge	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.OffsetMovedToTieredStorageException	OffsetMovedToTieredStorageException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.OffsetNotAvailableException	OffsetNotAvailableException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.OffsetOutOfRangeException	OffsetOutOfRangeException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.OperationNotAttemptedException	OperationNotAttemptedException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.OutOfOrderSequenceException	OutOfOrderSequenceException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.PolicyViolationException	PolicyViolationException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.PositionOutOfRangeException	PositionOutOfRangeException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.PreferredLeaderNotAvailableException	PreferredLeaderNotAvailableException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.PrincipalDeserializationException	PrincipalDeserializationException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ProducerFencedException	ProducerFencedException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ReassignmentInProgressException	ReassignmentInProgressException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.RebalanceInProgressException	RebalanceInProgressException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.RecordBatchTooLargeException	RecordBatchTooLargeException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.RecordDeserializationException	RecordDeserializationException	low	low	low	low	0	0	0	0	0	0	12	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.RecordTooLargeException	RecordTooLargeException	low	low	low	low	0	0	0	0	0	0	16	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ReplicaNotAvailableException	ReplicaNotAvailableException	low	low	low	low	0	0	0	0	0	0	8	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ResourceNotFoundException	ResourceNotFoundException	low	low	low	low	0	0	0	0	0	0	15	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.RetriableException	RetriableException	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.SaslAuthenticationException	SaslAuthenticationException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.SecurityDisabledException	SecurityDisabledException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.SerializationException	SerializationException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.SnapshotNotFoundException	SnapshotNotFoundException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.SslAuthenticationException	SslAuthenticationException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.StaleBrokerEpochException	StaleBrokerEpochException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.ThrottlingQuotaExceededException	ThrottlingQuotaExceededException	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TimeoutException	TimeoutException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TopicAuthorizationException	TopicAuthorizationException	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TopicDeletionDisabledException	TopicDeletionDisabledException	low	low	low	low	0	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TopicExistsException	TopicExistsException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TransactionAbortedException	TransactionAbortedException	low	low	low	low	0	0	0	0	0	0	8	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TransactionCoordinatorFencedException	TransactionCoordinatorFencedException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TransactionalIdAuthorizationException	TransactionalIdAuthorizationException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.TransactionalIdNotFoundException	TransactionalIdNotFoundException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnacceptableCredentialException	UnacceptableCredentialException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnknownLeaderEpochException	UnknownLeaderEpochException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnknownMemberIdException	UnknownMemberIdException	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnknownProducerIdException	UnknownProducerIdException	low	low	low	low	0	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnknownServerException	UnknownServerException	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnknownTopicIdException	UnknownTopicIdException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnknownTopicOrPartitionException	UnknownTopicOrPartitionException	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnreleasedInstanceIdException	UnreleasedInstanceIdException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnstableOffsetCommitException	UnstableOffsetCommitException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnsupportedAssignorException	UnsupportedAssignorException	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnsupportedByAuthenticationException	UnsupportedByAuthenticationException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnsupportedCompressionTypeException	UnsupportedCompressionTypeException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnsupportedForMessageFormatException	UnsupportedForMessageFormatException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnsupportedSaslMechanismException	UnsupportedSaslMechanismException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.UnsupportedVersionException	UnsupportedVersionException	low	low	low	low	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.errors.WakeupException	WakeupException	low	low	low	low	0	0	0	0	0	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.feature	org.apache.kafka.common.feature	low	low	low	low						1	119													
org.apache.kafka.common.feature.BaseVersionRange	BaseVersionRange	low	low	low-medium	low	0	0	0	0	0	0	55	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.feature.Features<VersionRangeType>	Features	low	low	low-medium	low	0	0	0	0	0	0	51	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.feature.SupportedVersionRange	SupportedVersionRange	low	low	low	low	0	0	0	0	0	0	13	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.header	org.apache.kafka.common.header	low	low	low	low						8	10													
org.apache.kafka.common.header.Header	Header	low	low	low	low	0	0	0	1	0	2	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.header.Headers	Headers	low	low	low	low	0	0	0	1	0	6	7	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.header.internals	org.apache.kafka.common.header.internals	low	low	low	low						0	142													
org.apache.kafka.common.header.internals.RecordHeader	RecordHeader	low	low	low	low	0	0	0	0	0	0	39	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.header.internals.RecordHeaders	RecordHeaders	low	low	low-medium	low	0	0	0	0	0	0	103	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.internals	org.apache.kafka.common.internals	low	low	low-medium	low						0	296													
org.apache.kafka.common.internals.ClusterResourceListeners	ClusterResourceListeners	low	low	low	low	0	0	0	0	0	0	13	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.internals.FatalExitError	FatalExitError	low	low	low	low	0	0	0	0	0	0	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.internals.KafkaCompletableFuture<T>	KafkaCompletableFuture	low	low	low	low	0	0	0	0	0	0	27	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.internals.KafkaFutureImpl<T>	KafkaFutureImpl	low	low	low-medium	low	0	0	0	0	0	0	114	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.internals.PartitionStates<S>	PartitionStates	low	low	low-medium	low	0	0	0	0	0	0	79	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.internals.Topic	Topic	low	low	low-medium	low	0	0	0	0	0	0	52	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.memory	org.apache.kafka.common.memory	low	low	low-medium	low						5	173													
org.apache.kafka.common.memory.GarbageCollectedMemoryPool	GarbageCollectedMemoryPool	low	low	low-medium	low	0	0	0	0	0	0	79	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.memory.MemoryPool	MemoryPool	low	low	low	low	0	0	0	1	0	5	25	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.memory.SimpleMemoryPool	SimpleMemoryPool	low	low	low-medium	low	0	0	0	0	0	0	69	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.metrics	org.apache.kafka.common.metrics	low	low	medium-high	low						13	796													
org.apache.kafka.common.metrics.CompoundStat	CompoundStat	low	low	low	low	0	0	0	1	0	1	13	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.Gauge<T>	Gauge	low	low	low	low	0	0	0	1	0	1	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.JmxReporter	JmxReporter	low	low	low-medium	low	0	0	0	0	0	0	196	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.KafkaMetric	KafkaMetric	low	low	low	low	0	0	0	0	0	0	44	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.KafkaMetricsContext	KafkaMetricsContext	low	low	low	low	0	0	0	0	0	0	10	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.Measurable	Measurable	low	low	low	low	0	0	0	1	0	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.MeasurableStat	MeasurableStat	low	low	low	low	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.MetricConfig	MetricConfig	low	low	low	low	0	0	0	0	0	0	46	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.MetricValueProvider<T>	MetricValueProvider	low	low	low	low	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.Metrics	Metrics	low	low	low-medium	low	0	0	0	0	0	0	233	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.MetricsContext	MetricsContext	low	low	low	low	0	0	0	1	0	1	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.MetricsReporter	MetricsReporter	low	low	low	low	0	0	0	1	0	8	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.Quota	Quota	low	low	low	low	0	0	0	0	0	0	34	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.QuotaViolationException	QuotaViolationException	low	low	low	low	0	0	0	0	0	0	27	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.Sensor	Sensor	low	low	low-medium	low	0	0	0	0	0	0	169	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.Stat	Stat	low	low	low	low	0	0	0	1	0	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.kafka.common.metrics.internals	org.apache.kafka.common.metrics.internals	low	low	low	low						0	160													
org.apache.kafka.common.metrics.internals.IntGaugeSuite<K>	IntGaugeSuite	low	low	low-medium	low	0	0	0	0	0	0	134	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.kafka.common.metrics.internals.MetricsUtils	MetricsUtils	low	low	low	low	0	0	0	0	0	0	26	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
