QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
weka.classifiers.evaluation.output.prediction.XML	XML	low-medium	low-medium	low-medium	low-medium	7	75	33	2	0	29	172	105	0	32	8	0	0	1.07	0.667	1.0	0	0.0		
<Package>weka.classifiers.functions	weka.classifiers.functions	high	medium-high	high	low						1440	5671													
weka.classifiers.functions.GaussianProcesses	GaussianProcesses	very-high	high	medium-high	medium-high	28	863	88	3	0	62	315	288	16	5	23	1	2	0.844	0.797	0.835	0	0.261		
weka.classifiers.functions.LinearRegression	LinearRegression	very-high	high	medium-high	medium-high	21	899	97	2	0	136	529	494	25	5	37	1	2	0.928	0.789	0.939	0	0.108		
weka.classifiers.functions.Logistic	Logistic	very-high	medium-high	medium-high	high	17	916	75	2	0	105	508	395	15	1	31	1	5	0.901	0.828	0.908	0	0.323		
weka.classifiers.functions.MultilayerPerceptron	MultilayerPerceptron	very-high	medium-high	very-high	high	17	937	148	2	0	243	1341	895	50	1	71	1	2	0.94	0.832	0.938	0	0.056		
weka.classifiers.functions.SGD	SGD	very-high	medium-high	medium-high	high	16	849	83	3	0	122	393	364	15	7	38	2	2	0.907	0.833	0.933	0	0.158		
weka.classifiers.functions.SGDText	SGDText	very-high	medium-high	very-high	high	20	910	128	3	0	172	623	583	25	4	74	1	2	0.941	0.89	0.967	0	0.081		
weka.classifiers.functions.SMO	SMO	very-high	high	high	high	24	901	110	2	0	120	1002	479	17	6	49	1	3	0.939	0.87	0.928	0	0.122		
weka.classifiers.functions.SMOreg	SMOreg	very-high	high	low-medium	high	23	863	84	2	0	57	268	245	10	5	26	1	3	0.914	0.833	0.93	0	0.231		
weka.classifiers.functions.SimpleLinearRegression	SimpleLinearRegression	very-high	low-medium	low-medium	medium-high	9	788	47	2	0	53	241	223	15	1	17	1	2	0.833	0.733	0.869	0	0.235		
weka.classifiers.functions.SimpleLogistic	SimpleLogistic	very-high	medium-high	medium-high	high	14	910	60	2	0	50	245	231	10	1	38	1	3	0.864	0.806	0.924	0	0.158		
weka.classifiers.functions.VotedPerceptron	VotedPerceptron	very-high	medium-high	low-medium	medium-high	13	845	47	2	0	47	206	191	11	1	24	1	2	0.839	0.76	0.874	0	0.167		
<Package>weka.classifiers.functions.neural	weka.classifiers.functions.neural	low	low	low-medium	low						164	448													
weka.classifiers.functions.neural.LinearUnit	LinearUnit	low	low	low	low	3	19	12	1	0	7	36	33	0	1	4	0	0	0.0	0.333	0.0	0	0.0		
weka.classifiers.functions.neural.NeuralConnection	NeuralConnection	high	low	medium-high	medium-high	0	41	20	1	2	104	252	230	13	7	36	2	0	0.89	0.744	0.814	0	0.0		
weka.classifiers.functions.neural.NeuralMethod	NeuralMethod	low	low	low	low	1	3	0	1	2	3	4	3	0	0	3	0	0	0.0	0.222	0.0	0	0.0		
weka.classifiers.functions.neural.NeuralNode	NeuralNode	low-medium	low	low-medium	medium-high	2	38	14	2	0	41	112	104	5	1	17	0	3	0.767	0.787	0.582	0	0.353		
weka.classifiers.functions.neural.SigmoidUnit	SigmoidUnit	low	low	low	low	3	22	14	1	0	9	44	41	0	1	4	0	0	0.0	0.333	0.0	0	0.0		
<Package>weka.classifiers.functions.supportVector	weka.classifiers.functions.supportVector	medium-high	medium-high	medium-high	low						803	2782													
weka.classifiers.functions.supportVector.CachedKernel	CachedKernel	high	low	low-medium	low-medium	4	166	29	2	3	38	151	141	8	1	16	0	1	0.778	0.662	0.909	0	0.125		
weka.classifiers.functions.supportVector.CheckKernel	CheckKernel	very-high	medium-high	medium-high	low-medium	13	278	94	3	0	131	571	569	1	0	25	1	0	0.0	0.622	0.786	1	0.0		
weka.classifiers.functions.supportVector.Kernel	Kernel	high	low-medium	low-medium	medium-high	8	175	20	1	3	29	78	71	4	1	19	3	0	1.2	0.779	0.995	0	0.0		
weka.classifiers.functions.supportVector.KernelEvaluation	KernelEvaluation	medium-high	low-medium	low-medium	low-medium	8	115	49	1	0	44	160	154	5	0	9	4	0	0.6	0.646	0.879	0	0.0		
weka.classifiers.functions.supportVector.NormalizedPolyKernel	NormalizedPolyKernel	medium-high	low	low-medium	low-medium	4	28	10	4	0	16	63	59	1	1	8	0	3	0.75	0.687	0.952	1	1.5		
weka.classifiers.functions.supportVector.PolyKernel	PolyKernel	high	low-medium	low-medium	medium-high	7	198	29	3	1	24	95	91	2	1	16	0	1	0.75	0.777	0.981	1	0.188		
weka.classifiers.functions.supportVector.PrecomputedKernelMatrixKernel	PrecomputedKernelMatrixKernel	high	low-medium	low-medium	high	8	184	26	2	0	22	95	90	3	1	17	0	1	0.7	0.807	0.962	0	0.118		
weka.classifiers.functions.supportVector.Puk	Puk	very-high	low-medium	low-medium	medium-high	10	211	36	3	0	25	127	121	4	1	20	0	2	0.667	0.742	0.963	1	0.3		
weka.classifiers.functions.supportVector.RBFKernel	RBFKernel	low-medium	low	low-medium	low-medium	5	49	17	3	0	16	59	55	2	1	11	0	1	0.75	0.673	0.933	1	0.273		
weka.classifiers.functions.supportVector.RegOptimizer	RegOptimizer	medium-high	medium-high	low-medium	high	12	89	44	1	1	52	181	158	20	1	22	0	0	0.844	0.805	0.948	0	0.0		
weka.classifiers.functions.supportVector.RegSMO	RegSMO	very-high	low-medium	medium-high	low-medium	10	100	39	2	1	155	334	325	6	2	18	0	2	1.0	0.689	0.985	0	0.222		
weka.classifiers.functions.supportVector.RegSMOImproved	RegSMOImproved	medium-high	medium-high	medium-high	medium-high	11	115	43	3	0	92	311	296	8	7	21	0	6	0.785	0.738	0.91	1	0.857		
weka.classifiers.functions.supportVector.SMOset	SMOset	low	low	low-medium	low	1	13	5	1	0	17	57	49	5	1	8	0	0	0.583	0.187	0.393	0	0.0		
weka.classifiers.functions.supportVector.StringKernel	StringKernel	very-high	medium-high	high	high	13	238	72	2	0	142	500	469	23	5	47	0	1	0.917	0.813	0.956	0	0.043		
<Package>weka.classifiers.lazy	weka.classifiers.lazy	low-medium	low	low-medium	low						264	975													
weka.classifiers.lazy.IBk	IBk	very-high	medium-high	medium-high	high	16	821	88	2	0	118	418	392	13	5	38	1	2	0.86	0.838	0.881	0	0.105		
weka.classifiers.lazy.KStar	KStar	very-high	medium-high	low-medium	high	16	811	72	2	0	69	275	253	12	2	27	1	2	0.879	0.817	0.933	0	0.148		
weka.classifiers.lazy.LWL	LWL	very-high	medium-high	low-medium	medium-high	16	807	62	3	0	77	282	265	6	7	24	1	3	0.831	0.773	0.808	1	0.375		
<Package>weka.classifiers.lazy.kstar	weka.classifiers.lazy.kstar	low	low	low-medium	low						177	748													
weka.classifiers.lazy.kstar.KStarCache	KStarCache	low	low	low-medium	low	1	13	4	1	0	7	107	14	1	1	4	0	0	0.75	0.125	0.5	0	0.0		
weka.classifiers.lazy.kstar.KStarConstants	KStarConstants	low	low	low	low	0	0	0	1	3	0	17	0	0	16	0	0	0	0.0	0.0	0.0	0	0.0		
weka.classifiers.lazy.kstar.KStarNominalAttribute	KStarNominalAttribute	medium-high	low-medium	low-medium	low-medium	7	43	27	1	0	67	293	273	19	0	11	0	0	0.796	0.688	0.667	0	0.0		
weka.classifiers.lazy.kstar.KStarNumericAttribute	KStarNumericAttribute	medium-high	low-medium	medium-high	medium-high	7	45	24	1	0	76	322	302	19	0	13	0	0	0.816	0.714	0.714	0	0.0		
weka.classifiers.lazy.kstar.KStarWrapper	KStarWrapper	low	low	low	low	1	3	1	1	0	1	9	2	5	0	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>weka.classifiers.meta	weka.classifiers.meta	high	medium-high	high	low						1516	5343													
weka.classifiers.meta.AdaBoostM1	AdaBoostM1	very-high	medium-high	medium-high	medium-high	16	819	80	5	0	79	320	305	10	2	28	1	4	0.856	0.793	0.91	3	0.714		
weka.classifiers.meta.AdditiveRegression	AdditiveRegression	very-high	medium-high	low-medium	medium-high	15	803	67	4	0	61	221	208	10	1	30	1	4	0.879	0.793	0.958	2	0.533		
weka.classifiers.meta.AttributeSelectedClassifier	AttributeSelectedClassifier	very-high	medium-high	medium-high	medium-high	16	886	73	3	0	72	262	248	8	1	31	1	5	0.926	0.786	0.901	0	0.484		
weka.classifiers.meta.Bagging	Bagging	very-high	medium-high	high	high	19	851	87	6	1	107	377	360	12	1	44	1	5	0.946	0.803	0.941	3	0.682		
weka.classifiers.meta.CVParameterSelection	CVParameterSelection	very-high	medium-high	medium-high	medium-high	14	795	63	4	0	62	317	241	8	1	24	1	2	0.843	0.794	0.802	2	0.333		
weka.classifiers.meta.ClassificationViaRegression	ClassificationViaRegression	very-high	medium-high	low-medium	low-medium	15	788	36	3	0	29	105	99	2	1	11	1	4	0.733	0.667	0.8	0	1.091		
weka.classifiers.meta.CostSensitiveClassifier	CostSensitiveClassifier	very-high	medium-high	medium-high	high	14	824	70	4	0	66	246	231	5	4	32	1	7	0.856	0.848	0.878	1	0.875		
weka.classifiers.meta.FilteredClassifier	FilteredClassifier	very-high	medium-high	medium-high	medium-high	18	890	107	4	1	106	316	307	5	1	38	1	5	0.881	0.791	0.811	1	0.526		
weka.classifiers.meta.IterativeClassifierOptimizer	IterativeClassifierOptimizer	very-high	medium-high	very-high	high	16	831	105	3	0	125	477	453	15	2	52	1	3	0.939	0.851	0.956	1	0.173		
weka.classifiers.meta.LogitBoost	LogitBoost	very-high	medium-high	very-high	medium-high	16	845	108	5	0	154	562	532	25	2	52	1	6	0.914	0.792	0.957	3	0.577		
weka.classifiers.meta.MultiClassClassifier	MultiClassClassifier	very-high	medium-high	medium-high	high	18	888	89	4	1	92	424	315	10	6	24	2	3	0.875	0.802	0.893	1	0.5		
weka.classifiers.meta.MultiClassClassifierUpdateable	MultiClassClassifierUpdateable	very-high	medium-high	low-medium	low-medium	11	814	24	5	0	27	74	71	0	1	6	1	2	0.0	0.607	0.0	1	1.667		
weka.classifiers.meta.MultiScheme	MultiScheme	very-high	medium-high	low-medium	medium-high	12	787	36	4	0	40	139	133	3	1	23	1	13	0.885	0.798	0.901	2	2.261		
weka.classifiers.meta.RandomCommittee	RandomCommittee	very-high	medium-high	low-medium	medium-high	13	752	50	6	0	53	173	168	1	1	16	1	5	1.0	0.706	0.79	3	1.875		
weka.classifiers.meta.RandomSubSpace	RandomSubSpace	very-high	medium-high	low-medium	high	19	852	77	6	0	62	240	233	3	1	22	1	5	0.857	0.804	0.959	3	1.364		
weka.classifiers.meta.RandomizableFilteredClassifier	RandomizableFilteredClassifier	very-high	low-medium	low	low	6	795	7	5	0	14	40	38	0	1	8	1	4	0.0	0.556	0.0	1	2.5		
weka.classifiers.meta.RegressionByDiscretization	RegressionByDiscretization	very-high	high	low-medium	high	22	888	88	3	0	60	262	247	12	1	30	1	3	0.901	0.815	0.963	1	0.3		
weka.classifiers.meta.Stacking	Stacking	very-high	medium-high	low-medium	medium-high	18	814	71	5	0	60	216	208	4	1	27	1	3	0.727	0.791	0.922	1	0.556		
weka.classifiers.meta.Vote	Vote	very-high	medium-high	medium-high	high	18	828	91	4	0	179	501	478	6	8	32	1	3	0.869	0.825	0.831	1	0.375		
weka.classifiers.meta.WeightedInstancesHandlerWrapper	WeightedInstancesHandlerWrapper	very-high	medium-high	low-medium	medium-high	11	781	32	4	0	16	71	65	1	2	12	1	3	0.917	0.708	0.872	1	1.0		
<Package>weka.classifiers.misc	weka.classifiers.misc	low	low	low-medium	low						143	489													
weka.classifiers.misc.InputMappedClassifier	InputMappedClassifier	very-high	medium-high	medium-high	high	13	782	79	3	0	113	375	356	12	4	37	1	3	0.9	0.809	0.888	0	0.243		
weka.classifiers.misc.InputMappedClassifierBeanInfo	InputMappedClassifierBeanInfo	low-medium	low	low	low	0	5	4	2	0	2	17	16	0	0	1	0	1	0.0	0.0	0.0	0	2.0		
weka.classifiers.misc.SerializedClassifier	SerializedClassifier	very-high	low-medium	low-medium	medium-high	9	757	33	2	0	28	97	93	2	1	15	1	3	0.667	0.771	0.876	0	0.4		
<Package>weka.classifiers.pmml.consumer	weka.classifiers.pmml.consumer	medium-high	low-medium	very-high	low						987	3391													
weka.classifiers.pmml.consumer.GeneralRegression	GeneralRegression	very-high	medium-high	medium-high	medium-high	15	110	72	3	0	225	783	617	18	1	16	1	2	0.857	0.743	0.667	0	0.375		
weka.classifiers.pmml.consumer.NeuralNetwork	NeuralNetwork	low-medium	medium-high	medium-high	low	12	92	41	3	0	42	479	119	12	1	4	0	2	0.808	0.6	0.5	0	1.5		
weka.classifiers.pmml.consumer.PMMLClassifier	PMMLClassifier	low-medium	low-medium	low-medium	low-medium	8	21	8	2	6	24	61	51	7	1	13	0	0	0.886	0.692	0.864	0	0.0		
weka.classifiers.pmml.consumer.Regression	Regression	medium-high	medium-high	medium-high	low-medium	13	87	40	3	0	58	365	162	3	1	5	1	2	0.667	0.639	0.5	0	1.2		
weka.classifiers.pmml.consumer.RuleSetModel	RuleSetModel	low-medium	medium-high	medium-high	low	11	71	23	3	0	17	347	48	4	1	4	0	2	0.8	0.6	0.5	0	1.5		
weka.classifiers.pmml.consumer.SupportVectorMachineModel	SupportVectorMachineModel	medium-high	medium-high	medium-high	low	14	82	41	3	0	54	476	144	10	1	4	0	2	0.682	0.6	0.5	0	1.5		
weka.classifiers.pmml.consumer.TreeModel	TreeModel	low-medium	low-medium	medium-high	low-medium	9	86	28	3	0	25	880	75	6	1	6	0	2	0.81	0.667	0.6	0	1.0		
<Package>weka.classifiers.pmml.producer	weka.classifiers.pmml.producer	low	low	low	low						27	135													
weka.classifiers.pmml.producer.AbstractPMMLProducerHelper	AbstractPMMLProducerHelper	low	low-medium	low	low	10	40	19	1	1	11	48	46	0	1	0	4	0	0.0	0.55	1.0	0	0.0		
weka.classifiers.pmml.producer.LogisticProducerHelper	LogisticProducerHelper	low-medium	medium-high	low-medium	low	20	76	36	2	0	16	87	86	0	0	0	1	0	0.0	0.0	0.0	0	0.0		
<Package>weka.classifiers.rules	weka.classifiers.rules	medium-high	low-medium	medium-high	low						726	2771													
weka.classifiers.rules.DecisionTable	DecisionTable	very-high	high	medium-high	high	22	893	114	2	0	138	615	565	22	7	37	1	2	0.884	0.853	0.877	0	0.108		
weka.classifiers.rules.DecisionTableHashKey	DecisionTableHashKey	low-medium	low	low-medium	medium-high	4	36	15	1	0	33	83	77	3	1	7	0	0	0.438	0.714	0.524	0	0.0		
weka.classifiers.rules.JRip	JRip	very-high	medium-high	high	high	15	904	92	2	0	146	993	585	14	2	37	1	5	0.885	0.822	0.902	0	0.27		
weka.classifiers.rules.M5Rules	M5Rules	very-high	low	low	low	5	672	8	3	0	5	29	25	0	1	4	1	1	0.0	0.4	0.0	0	0.75		
weka.classifiers.rules.OneR	OneR	very-high	medium-high	medium-high	medium-high	14	791	64	2	0	63	332	278	3	1	17	1	2	0.719	0.704	0.895	0	0.235		
weka.classifiers.rules.PART	PART	very-high	medium-high	high	high	14	845	38	2	0	79	266	252	10	1	42	1	4	0.855	0.807	0.91	0	0.19		
weka.classifiers.rules.Rule	Rule	low	low	low	low	2	6	0	1	1	6	9	6	0	1	6	0	0	0.0	0.556	0.0	0	0.0		
weka.classifiers.rules.RuleStats	RuleStats	high	low-medium	medium-high	medium-high	6	75	39	1	0	104	352	342	7	2	26	6	0	0.778	0.707	0.703	0	0.0		
weka.classifiers.rules.ZeroR	ZeroR	very-high	low-medium	low-medium	low-medium	7	706	22	2	0	21	92	86	3	1	8	1	3	0.5	0.611	0.722	0	0.75		
<Package>weka.classifiers.rules.part	weka.classifiers.rules.part	low	low	low-medium	low						135	498													
weka.classifiers.rules.part.C45PruneableDecList	C45PruneableDecList	low-medium	low-medium	low-medium	low-medium	8	55	20	2	0	26	94	91	1	1	7	0	3	0.9	0.667	0.833	0	0.857		
weka.classifiers.rules.part.ClassifierDecList	ClassifierDecList	medium-high	low-medium	low-medium	medium-high	10	82	36	1	2	55	194	182	9	2	17	0	0	0.78	0.757	0.691	0	0.0		
weka.classifiers.rules.part.MakeDecList	MakeDecList	low-medium	low-medium	low-medium	low-medium	8	91	26	1	0	27	113	103	8	1	9	0	0	0.685	0.648	0.667	0	0.0		
weka.classifiers.rules.part.PruneableDecList	PruneableDecList	low-medium	low-medium	low-medium	low-medium	7	48	23	2	0	27	97	95	0	1	8	0	1	0.0	0.625	0.0	0	0.25		
<Package>weka.classifiers.trees	weka.classifiers.trees	medium-high	low-medium	medium-high	low						889	3543													
weka.classifiers.trees.DecisionStump	DecisionStump	very-high	low-medium	medium-high	medium-high	10	727	54	2	0	84	375	366	5	1	18	1	2	0.611	0.737	0.786	0	0.222		
weka.classifiers.trees.HoeffdingTree	HoeffdingTree	very-high	high	high	high	25	794	74	2	0	81	352	321	14	8	42	2	4	0.941	0.848	0.953	0	0.19		
weka.classifiers.trees.J48	J48	very-high	medium-high	very-high	high	16	869	45	2	0	111	350	332	14	1	63	1	4	0.893	0.808	0.912	0	0.127		
weka.classifiers.trees.LMT	LMT	very-high	medium-high	high	high	17	974	63	2	0	65	292	277	12	1	46	1	4	0.905	0.812	0.943	0	0.174		
weka.classifiers.trees.M5P	M5P	very-high	low-medium	low-medium	low	7	744	20	3	0	16	59	57	0	1	11	1	1	0.0	0.583	0.0	0	0.273		
weka.classifiers.trees.REPTree	REPTree	very-high	low-medium	high	high	9	830	71	2	0	83	990	328	10	2	42	3	2	0.897	0.806	0.931	0	0.095		
weka.classifiers.trees.RandomForest	RandomForest	very-high	medium-high	medium-high	medium-high	17	767	84	7	0	56	239	236	1	1	32	1	11	0.875	0.768	0.991	2	2.406		
weka.classifiers.trees.RandomTree	RandomTree	very-high	low-medium	medium-high	high	9	822	77	2	0	79	886	316	13	1	40	3	1	0.92	0.801	0.946	0	0.05		
<Package>weka.classifiers.trees.ht	weka.classifiers.trees.ht	low	medium-high	medium-high	low						192	657													
weka.classifiers.trees.ht.ActiveHNode	ActiveHNode	low-medium	low-medium	low	low	7	39	20	3	1	8	36	32	2	1	2	0	1	1.333	0.333	0.0	1	1.5		
weka.classifiers.trees.ht.ConditionalSufficientStats	ConditionalSufficientStats	low	low	low	low	2	3	0	1	2	3	8	5	1	1	3	0	0	0.0	0.333	1.0	0	0.0		
weka.classifiers.trees.ht.GaussianConditionalSufficientStats	GaussianConditionalSufficientStats	low-medium	low-medium	low-medium	low-medium	6	32	17	2	0	31	122	92	3	1	7	0	0	0.75	0.619	0.8	0	0.0		
weka.classifiers.trees.ht.GiniSplitMetric	GiniSplitMetric	low-medium	low	low	low	1	9	6	2	0	7	26	24	0	1	2	2	0	0.0	0.375	0.0	0	0.0		
weka.classifiers.trees.ht.HNode	HNode	low-medium	low-medium	low-medium	medium-high	6	51	20	1	2	28	83	78	3	1	15	0	0	0.781	0.785	0.718	0	0.0		
weka.classifiers.trees.ht.InactiveHNode	InactiveHNode	low-medium	low	low	low	1	9	1	3	0	2	8	5	0	1	2	0	1	0.0	0.333	0.0	1	1.5		
weka.classifiers.trees.ht.InfoGainSplitMetric	InfoGainSplitMetric	low-medium	low	low	low	3	14	8	2	0	12	41	38	1	1	3	0	0	1.0	0.417	0.667	0	0.0		
weka.classifiers.trees.ht.LeafNode	LeafNode	low-medium	low	low	low	2	10	1	2	2	4	16	11	3	1	3	0	0	1.0	0.533	0.667	0	0.0		
weka.classifiers.trees.ht.LearningNode	LearningNode	low	low	low	low	0	0	0	1	4	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
weka.classifiers.trees.ht.NBNode	NBNode	very-high	low	low	low-medium	5	252	10	4	1	9	34	30	2	1	6	0	1	0.75	0.619	0.0	1	0.667		
weka.classifiers.trees.ht.NBNodeAdaptive	NBNodeAdaptive	high	low	low	low-medium	5	161	16	5	0	11	40	35	2	1	6	0	1	0.917	0.667	0.667	1	0.833		
weka.classifiers.trees.ht.NominalConditionalSufficientStats	NominalConditionalSufficientStats	low-medium	low	low-medium	low	5	16	12	2	0	12	82	52	2	1	4	0	0	1.167	0.45	0.667	0	0.0		
weka.classifiers.trees.ht.Split	Split	low	low	low	low	1	3	0	1	2	3	7	4	1	1	3	0	0	0.0	0.444	1.0	0	0.0		
weka.classifiers.trees.ht.SplitCandidate	SplitCandidate	low	low	low	low	1	5	2	1	0	3	14	10	3	0	3	0	0	0.667	0.533	0.333	0	0.0		
weka.classifiers.trees.ht.SplitMetric	SplitMetric	low	low	low	low	1	5	2	1	2	4	10	8	0	1	2	1	0	0.0	0.222	0.0	0	0.0		
weka.classifiers.trees.ht.SplitNode	SplitNode	low-medium	low	low-medium	medium-high	3	30	19	2	0	28	89	85	2	1	11	0	5	0.667	0.747	0.639	0	0.909		
weka.classifiers.trees.ht.UnivariateNominalMultiwaySplit	UnivariateNominalMultiwaySplit	low-medium	low	low	low	3	27	7	2	0	5	14	11	0	1	3	0	0	0.0	0.333	0.0	0	0.0		
weka.classifiers.trees.ht.UnivariateNumericBinarySplit	UnivariateNumericBinarySplit	low-medium	low	low	low	3	14	8	2	0	7	23	20	1	1	3	0	0	0.75	0.417	0.0	0	0.0		
weka.classifiers.trees.ht.WeightMass	WeightMass	low	low	low	low	0	0	0	1	0	0	3	0	1	1	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>weka.classifiers.trees.j48	weka.classifiers.trees.j48	medium-high	high	medium-high	low						615	2208													
weka.classifiers.trees.j48.BinC45ModelSelection	BinC45ModelSelection	low-medium	low-medium	low-medium	low	8	81	27	2	0	25	80	74	4	1	5	0	1	0.6	0.5	0.7	0	0.4		
weka.classifiers.trees.j48.BinC45Split	BinC45Split	medium-high	low-medium	low-medium	low-medium	8	103	45	2	0	64	232	221	7	3	17	0	2	0.8	0.667	0.486	0	0.235		
weka.classifiers.trees.j48.C45ModelSelection	C45ModelSelection	low-medium	low-medium	low-medium	low	8	81	27	2	0	28	87	81	4	1	5	0	1	0.6	0.5	0.7	0	0.4		
weka.classifiers.trees.j48.C45PruneableClassifierTree	C45PruneableClassifierTree	low-medium	low-medium	low-medium	medium-high	8	58	23	2	0	35	142	134	5	1	13	0	5	0.848	0.758	0.6	0	0.769		
weka.classifiers.trees.j48.C45Split	C45Split	medium-high	low-medium	low-medium	low-medium	8	110	47	2	0	62	225	212	9	3	19	0	3	0.833	0.658	0.515	0	0.316		
weka.classifiers.trees.j48.ClassifierSplitModel	ClassifierSplitModel	low-medium	low	low-medium	low	5	64	25	1	6	40	114	109	2	1	20	0	0	0.727	0.59	0.821	0	0.0		
weka.classifiers.trees.j48.ClassifierTree	ClassifierTree	medium-high	low-medium	medium-high	high	8	121	52	1	3	92	343	332	8	2	31	2	0	0.769	0.801	0.628	0	0.0		
weka.classifiers.trees.j48.Distribution	Distribution	medium-high	low	high	medium-high	5	71	28	1	0	91	352	346	4	1	43	0	1	0.512	0.721	0.213	0	0.023		
weka.classifiers.trees.j48.EntropyBasedSplitCrit	EntropyBasedSplitCrit	low-medium	low	low	low	2	12	8	2	3	9	28	25	0	1	4	0	0	0.0	0.333	0.0	0	0.0		
weka.classifiers.trees.j48.EntropySplitCrit	EntropySplitCrit	low-medium	low	low	low	4	15	9	3	0	10	22	19	0	1	3	0	2	0.0	0.167	0.0	0	2.0		
weka.classifiers.trees.j48.GainRatioSplitCrit	GainRatioSplitCrit	low-medium	low	low	low	4	20	11	3	0	9	35	33	0	1	4	0	1	0.0	0.25	0.0	0	0.75		
weka.classifiers.trees.j48.InfoGainSplitCrit	InfoGainSplitCrit	low-medium	low	low	low	3	18	5	3	0	7	35	33	0	1	4	0	1	0.0	0.25	0.0	0	0.75		
weka.classifiers.trees.j48.ModelSelection	ModelSelection	low	low	low	low	2	2	0	1	4	2	7	4	0	1	2	0	0	0.0	0.0	0.0	0	0.0		
weka.classifiers.trees.j48.NBTreeClassifierTree	NBTreeClassifierTree	low-medium	low	low-medium	low-medium	5	57	21	2	0	28	104	102	0	1	10	0	4	0.0	0.66	0.0	0	0.8		
weka.classifiers.trees.j48.NBTreeModelSelection	NBTreeModelSelection	very-high	low-medium	low-medium	low	8	344	23	2	0	23	73	69	2	1	5	0	1	0.667	0.4	0.7	0	0.4		
weka.classifiers.trees.j48.NBTreeNoSplit	NBTreeNoSplit	very-high	low-medium	low-medium	low-medium	9	340	18	2	0	17	55	49	3	1	13	1	1	0.792	0.679	0.89	0	0.154		
weka.classifiers.trees.j48.NBTreeSplit	NBTreeSplit	very-high	low-medium	low-medium	low-medium	9	367	32	2	0	38	150	142	6	1	15	0	1	0.791	0.667	0.744	0	0.133		
weka.classifiers.trees.j48.NoSplit	NoSplit	low-medium	low	low	low	4	10	1	2	0	8	22	19	0	1	8	0	0	0.0	0.575	0.0	0	0.0		
