QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.argouml.core.propertypanels.ui.UMLValueSpecificationValueField	UMLValueSpecificationValueField	low	low	low	low	1	7	2	1	3	7	21	15	3	1	7	0	0	0.917	0.571	0.8	0	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationValueFieldLiteralBoolean	UMLValueSpecificationValueFieldLiteralBoolean	low-medium	low	low-medium	low	3	69	13	2	0	10	59	53	4	0	5	0	0	0.583	0.533	1.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationValueFieldLiteralString	UMLValueSpecificationValueFieldLiteralString	low-medium	low	low	low	2	45	13	2	0	11	30	27	1	0	7	0	0	0.0	0.571	0.933	0	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationValueFieldOpaqueExpression	UMLValueSpecificationValueFieldOpaqueExpression	low-medium	low	low-medium	low	3	79	22	2	0	18	87	81	4	0	7	0	0	0.333	0.571	0.867	0	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationValueFieldOpaqueExpressionDialog	UMLValueSpecificationValueFieldOpaqueExpressionDialog	medium-high	low	low-medium	low-medium	2	56	20	8	0	16	239	229	7	1	7	0	0	0.781	0.607	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UmlControl	UmlControl	medium-high	low	low	low	4	9	7	5	2	4	24	22	0	1	2	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.XMLPropPanelFactory	XMLPropPanelFactory	medium-high	low-medium	low	low	6	124	8	1	0	10	30	25	1	2	4	1	0	1.0	0.55	1.0	0	0.0		
org.argouml.core.propertypanels.ui.XmlPropertyPanel	XmlPropertyPanel	medium-high	low	low	low	2	21	12	5	0	12	29	25	1	1	5	0	1	1.0	0.467	1.0	0	1.0		
<Package>org.argouml.deployment2	org.argouml.deployment2	low	low	low	low						12	41													
org.argouml.deployment2.DeploymentDiagramModule	DeploymentDiagramModule	low	low-medium	low	low	7	15	7	1	0	9	32	28	1	1	4	0	0	1.0	0.375	0.833	0	0.0		
org.argouml.deployment2.DeploymentDiagramPropPanelFactory	DeploymentDiagramPropPanelFactory	low	low	low	low	1	1	0	1	0	2	9	4	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.argouml.deployment2.diagram	org.argouml.deployment2.diagram	low	low	low-medium	low						75	311													
org.argouml.deployment2.diagram.DeploymentDiagramFactory	DeploymentDiagramFactory	low	low	low	low	3	1	0	1	0	1	5	3	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.deployment2.diagram.DeploymentDiagramGraphModel	DeploymentDiagramGraphModel	medium-high	low	low	low	2	24	4	4	0	2	7	6	0	0	1	0	1	0.0	0.0	0.0	1	4.0		
org.argouml.deployment2.diagram.FigNode	FigNode	high	low-medium	low-medium	medium-high	8	194	26	5	0	17	100	69	0	6	13	0	5	0.854	0.791	0.933	1	1.923		
org.argouml.deployment2.diagram.FigPort	FigPort	medium-high	low-medium	low	medium-high	8	34	14	5	0	12	44	40	1	2	9	0	4	0.833	0.778	0.933	0	2.222		
org.argouml.deployment2.diagram.UMLDeploymentDiagram	UMLDeploymentDiagram	very-high	very-high	low-medium	medium-high	31	297	59	4	0	40	155	143	0	1	19	0	3	0.0	0.729	0.982	1	0.632		
<Package>org.argouml.dev	org.argouml.dev	low	low	medium-high	low						13	212													
org.argouml.dev.CallerListNodeBuilder	CallerListNodeBuilder	low	low	low	low	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.DevActionFactory	DevActionFactory	low	low	low	low	0	0	0	0	0	0	13	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.DeveloperModule	DeveloperModule	low	low	low-medium	low	0	3	0	0	0	3	65	46	0	1	3	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.EventPumpInspectorPanel	EventPumpInspectorPanel	low	low	low	low	0	2	0	0	0	2	40	5	0	2	1	1	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.MessageNodeBuilder	MessageNodeBuilder	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.ModeInspectorPanel	ModeInspectorPanel	low	low	low	low	0	2	0	0	0	2	27	4	0	1	1	1	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.TargetManagerPanel	TargetManagerPanel	low	low	low	low	0	2	0	0	0	2	38	10	0	2	1	1	0	0.0	0.0	1.0	0	0.0		
org.argouml.dev.UndoLogPanel	UndoLogPanel	low	low	low	low	0	2	0	0	0	2	22	7	0	2	1	1	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.UndoManagerWrapper	UndoManagerWrapper	low	low	low	low	0	1	0	0	0	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.argouml.dev.figinspector	org.argouml.dev.figinspector	low	low	low	low						4	105													
org.argouml.dev.figinspector.FigInspectorPanel	FigInspectorPanel	low	low	low-medium	low	0	2	0	0	0	2	92	6	0	2	1	1	0	0.0	0.0	0.0	0	0.0		
org.argouml.dev.figinspector.FigTree	FigTree	low	low	low	low	0	1	0	0	0	2	13	9	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.argouml.gefext	org.argouml.gefext	low	medium-high	medium-high	low						92	354													
org.argouml.gefext.ArgoFigCircle	ArgoFigCircle	low-medium	low	low	low	1	13	7	3	0	6	23	20	1	0	6	0	0	0.0	0.533	0.333	0	0.0		
org.argouml.gefext.ArgoFigInk	ArgoFigInk	medium-high	low	low	low	1	14	7	4	0	7	24	21	1	0	7	0	0	0.0	0.571	0.524	0	0.0		
org.argouml.gefext.ArgoFigLine	ArgoFigLine	low-medium	low	low	low-medium	1	15	7	3	0	8	27	24	1	0	8	0	0	0.0	0.625	0.643	0	0.0		
org.argouml.gefext.ArgoFigPoly	ArgoFigPoly	low-medium	low	low	low	1	14	7	3	0	7	24	21	1	0	7	0	0	0.0	0.571	0.524	0	0.0		
org.argouml.gefext.ArgoFigRRect	ArgoFigRRect	medium-high	low	low	low	1	13	7	4	0	6	23	20	1	0	6	0	0	0.0	0.533	0.333	0	0.0		
org.argouml.gefext.ArgoFigRect	ArgoFigRect	low-medium	low	low	low	1	13	7	3	0	6	23	20	1	0	6	0	0	0.0	0.533	0.333	0	0.0		
org.argouml.gefext.ArgoFigSpline	ArgoFigSpline	medium-high	low	low	low	1	14	7	4	0	7	24	21	1	0	7	0	0	0.0	0.571	0.524	0	0.0		
org.argouml.gefext.ArgoModeCreateFigCircle	ArgoModeCreateFigCircle	medium-high	low	low	low	3	30	1	5	0	2	7	6	0	0	2	0	2	0.0	0.333	0.0	0	5.0		
org.argouml.gefext.ArgoModeCreateFigInk	ArgoModeCreateFigInk	medium-high	low	low	low	4	30	1	5	0	2	7	6	0	0	2	0	2	0.0	0.333	0.0	0	5.0		
org.argouml.gefext.ArgoModeCreateFigLine	ArgoModeCreateFigLine	medium-high	low	low	low	3	30	1	5	0	2	8	7	0	0	2	0	2	0.0	0.333	0.0	0	5.0		
org.argouml.gefext.ArgoModeCreateFigPoly	ArgoModeCreateFigPoly	medium-high	low	low	low	4	31	2	5	0	2	13	12	0	0	2	0	2	0.0	0.333	0.0	0	5.0		
org.argouml.gefext.ArgoModeCreateFigRRect	ArgoModeCreateFigRRect	medium-high	low	low	low	3	30	1	5	0	2	7	6	0	0	2	0	2	0.0	0.333	0.0	0	5.0		
org.argouml.gefext.ArgoModeCreateFigRect	ArgoModeCreateFigRect	medium-high	low	low	low	3	30	1	5	0	2	7	6	0	0	2	0	2	0.0	0.333	0.0	0	5.0		
org.argouml.gefext.ArgoModeCreateFigSpline	ArgoModeCreateFigSpline	medium-high	low	low	low	4	31	2	6	0	2	12	11	0	0	2	0	2	0.0	0.333	0.0	1	6.0		
org.argouml.gefext.DeferredBufferedImage	DeferredBufferedImage	low-medium	low	low-medium	medium-high	1	45	29	1	0	31	125	110	10	4	25	0	0	0.834	0.767	0.45	0	0.0		
<Package>org.argouml.i18n	org.argouml.i18n	low	low	low	low						32	134													
org.argouml.i18n.Translator	Translator	low-medium	low	low-medium	low-medium	1	38	32	1	0	32	134	125	0	6	1	13	0	0.786	0.614	0.889	0	0.0		
<Package>org.argouml.kernel	org.argouml.kernel	medium-high	low-medium	medium-high	low						638	1937													
org.argouml.kernel.AbstractCommand	AbstractCommand	low	low	low	low	0	4	0	1	6	4	7	6	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.kernel.AbstractProjectMember	AbstractProjectMember	low	low	low	low	2	48	12	1	4	19	47	44	2	0	8	0	0	0.25	0.542	0.867	1	0.0		
